,Cruise,Project.Name,Year,Region,Status,Location,Location.Site,Location.Site.Depth,Site,Op.Depth,Op.Site,Gear,Depth,Opcode,Genus.Species,Length,Opcode.No.Year
7033,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD4c,Diagramma.labiosum,673.1,PFD4c
7034,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD4c,Chrysophrys.auratus,518.4,PFD4c
7035,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD4c,Pentapodus.nagasakiensis,31,PFD4c
7036,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD4c,Pentapodus.nagasakiensis,45.6,PFD4c
7037,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD4c,Pentapodus.nagasakiensis,52.8,PFD4c
7038,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD4c,Pentapodus.nagasakiensis,54.8,PFD4c
7039,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD4c,Pentapodus.nagasakiensis,55.4,PFD4c
7040,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD4c,Pentapodus.nagasakiensis,57.5,PFD4c
7041,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD4c,Pseudocaranx.dinjerra,227.4,PFD4c
7042,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD4c,Pseudocaranx.dinjerra,244,PFD4c
7043,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD4c,Pseudocaranx.dinjerra,253.7,PFD4c
7045,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Choerodon.rubescens,337.4,PFD4b
7046,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Choerodon.rubescens,381.7,PFD4b
7047,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Coris.auricularis,217.2,PFD4b
7048,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Coris.auricularis,222.1,PFD4b
7049,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Coris.auricularis,249.6,PFD4b
7050,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Coris.auricularis,376.4,PFD4b
7051,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Kyphosus.cornelii,297.6,PFD4b
7052,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Kyphosus.cornelii,343.9,PFD4b
7053,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Kyphosus.cornelii,349.2,PFD4b
7054,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Kyphosus.cornelii,362.7,PFD4b
7055,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Kyphosus.cornelii,364.7,PFD4b
7056,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Kyphosus.cornelii,368.3,PFD4b
7057,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Lethrinus.nebulosus,636.5,PFD4b
7058,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Lethrinus.nebulosus,655.5,PFD4b
7059,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Notolabrus.parilus,203.2,PFD4b
7060,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Chrysophrys.auratus,363,PFD4b
7061,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Chrysophrys.auratus,398.5,PFD4b
7062,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Chrysophrys.auratus,565.5,PFD4b
7063,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Parma.occidentalis,255.9,PFD4b
7064,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Plectropomus.leopardus,651.6,PFD4b
7065,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Pterois.volitans,331.4,PFD4b
7066,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Scarus.sp1,171,PFD4b
7067,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Scarus.sp1,176.3,PFD4b
7068,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Scarus.sp1,181.1,PFD4b
7069,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Scarus.sp1,186.8,PFD4b
7070,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Scarus.sp1,201.6,PFD4b
7071,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Scarus.sp1,223,PFD4b
7072,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.b,Pelsaert.b.D,Whale.Bay,D,b,sBRUVS,24,9PFD4b,Scorpis.georgiana,334,PFD4b
7103,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD3c,Choerodon.rubescens,199.2,PFD3c
7104,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD3c,Choerodon.rubescens,497,PFD3c
7105,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD3c,Diagramma.labiosum,714.8,PFD3c
7106,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD3c,Chrysophrys.auratus,294.4,PFD3c
7107,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD3c,Chrysophrys.auratus,350.3,PFD3c
7108,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD3c,Chrysophrys.auratus,373.9,PFD3c
7109,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD3c,Chrysophrys.auratus,392,PFD3c
7110,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD3c,Pseudocaranx.dinjerra,229.7,PFD3c
7111,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD3c,Pseudocaranx.dinjerra,235.4,PFD3c
7112,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD3c,Pseudocaranx.dinjerra,248.9,PFD3c
7113,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD3c,Pseudocaranx.dinjerra,255.3,PFD3c
7114,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.c,Pelsaert.c.D,Stick.Is.,D,c,sBRUVS,24,9PFD3c,Pseudocaranx.dinjerra,261.9,PFD3c
7424,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.D,Leo's.Is.,D,a,sBRUVS,24,9ERD1,Bodianus.bilunulatus,305.5,ERD1
7425,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.D,Leo's.Is.,D,a,sBRUVS,24,9ERD1,Lethrinus.miniatus,408,ERD1
7426,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.D,Leo's.Is.,D,a,sBRUVS,24,9ERD1,Plectropomus.leopardus,292,ERD1
7427,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.D,Leo's.Is.,D,a,sBRUVS,24,9ERD1,Plectropomus.leopardus,591.2,ERD1
7428,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.a,Pelsaert.a.D,Newman.Is.,D,a,sBRUVS,24,9PFD4a,Bodianus.frenchii,318.6,PFD4a
7429,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.a,Pelsaert.a.D,Newman.Is.,D,a,sBRUVS,24,9PFD4a,Chaetodon.lunula,195.1,PFD4a
7430,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.a,Pelsaert.a.D,Newman.Is.,D,a,sBRUVS,24,9PFD4a,Chaetodon.lunula,197.2,PFD4a
7431,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Pelsaert,Pelsaert.a,Pelsaert.a.D,Newman.Is.,D,a,sBRUVS,24,9PFD4a,Plectropomus.leopardus,425.4,PFD4a
7432,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Coris.auricularis,116.6,WFD4c
7433,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Lagocephalus.sceleratus,536.9,WFD4c
7434,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Monacanthus.chinensis,101.3,WFD4c
7435,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Monacanthus.chinensis,128.8,WFD4c
7436,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Parapercis.nebulosa,132.8,WFD4c
7437,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Parapercis.nebulosa,134.7,WFD4c
7438,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Parapercis.nebulosa,135.1,WFD4c
7439,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Parapercis.nebulosa,140.7,WFD4c
7440,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Parapercis.nebulosa,150,WFD4c
7441,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Parapercis.nebulosa,182.8,WFD4c
7442,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Parapercis.nebulosa,186,WFD4c
7443,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,120.7,WFD4c
7444,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,122.8,WFD4c
7445,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,124.8,WFD4c
7446,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,127.6,WFD4c
7447,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,128.3,WFD4c
7448,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,131.9,WFD4c
7449,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,133.5,WFD4c
7450,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,133.8,WFD4c
7451,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,138,WFD4c
7452,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,138.2,WFD4c
7453,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,142,WFD4c
7454,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,147.5,WFD4c
7455,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,148.8,WFD4c
7456,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,158.8,WFD4c
7457,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.nagasakiensis,174.5,WFD4c
7458,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.vitta,128.9,WFD4c
7459,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.vitta,135.8,WFD4c
7460,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.vitta,140.2,WFD4c
7461,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.vitta,143.1,WFD4c
7462,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.vitta,146.8,WFD4c
7463,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.vitta,149.5,WFD4c
7464,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD4c,Pentapodus.vitta,154.6,WFD4c
7466,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Chaetodontoplus.personifer,279,WFD1c
7467,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Choerodon.jordani,86.7,WFD1c
7468,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Choerodon.rubescens,255.8,WFD1c
7469,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Choerodon.rubescens,305.9,WFD1c
7470,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Choerodon.rubescens,364.6,WFD1c
7471,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Choerodon.rubescens,418.1,WFD1c
7472,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Coris.auricularis,199.2,WFD1c
7473,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Coris.auricularis,230.1,WFD1c
7474,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Coris.auricularis,290.4,WFD1c
7475,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Diagramma.labiosum,504.3,WFD1c
7476,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Diagramma.labiosum,590.3,WFD1c
7477,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Lethrinus.nebulosus,398.7,WFD1c
7478,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Parupeneus.spilurus,246.6,WFD1c
7479,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Pseudocaranx.dinjerra,287.3,WFD1c
7480,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Pseudocaranx.dinjerra,296.3,WFD1c
7481,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Pseudocaranx.dinjerra,312.3,WFD1c
7482,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Pseudocaranx.dinjerra,314.7,WFD1c
7483,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Pseudocaranx.dinjerra,315,WFD1c
7484,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Pseudocaranx.dinjerra,321.2,WFD1c
7485,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Pseudocaranx.dinjerra,333.5,WFD1c
7486,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Pseudocaranx.dinjerra,337,WFD1c
7487,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Pseudocaranx.dinjerra,343.7,WFD1c
7488,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Pseudocaranx.dinjerra,348.7,WFD1c
7489,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Pseudocaranx.dinjerra,362.3,WFD1c
7490,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Pseudocaranx.dinjerra,365.3,WFD1c
7491,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.D,Fish.Point,D,c,sBRUVS,24,9WFD1c,Pseudocaranx.dinjerra,368,WFD1c
7492,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,9WFS2b,Choerodon.rubescens,285,WFS2b
7493,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,9WFS2b,Choerodon.rubescens,311,WFS2b
7494,18,2009.05.Abrolhos.B.DM,2009,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,9WFS2b,Choerodon.rubescens,497.9,WFS2b
